0.72023,0.955379
0.721333,0.950384
0.722437,0.945389
0.72354,0.942059
0.724643,0.937064
0.725747,0.973694
0.72685,0.973694
0.727953,0.972029
0.729057,0.968699
0.73016,0.968699
0.731263,0.968699
0.732367,0.967034
0.73347,0.965369
0.734574,0.963704
0.735677,0.962039
0.73678,0.960374
0.737884,0.957044
0.738987,0.953714
0.74009,0.952049
0.741194,0.948719
0.742297,0.945389
0.7434,0.942059
0.744504,0.938729
0.745607,0.935399
0.746711,0.933734
0.747814,0.930405
0.748917,0.927075
0.750021,0.927075
0.751124,0.923745
0.752227,0.920415
0.753331,0.917085
0.754434,0.91542
0.755537,0.913755
0.756641,0.910425
0.757744,0.907095
0.758848,0.903765
0.759951,0.9021
0.761054,0.89877
0.762158,0.89544
0.763261,0.89211
0.764364,0.890445
0.765468,0.887115
0.766571,0.883786
0.767674,0.880456
0.768778,0.878791
0.769881,0.875461
0.770985,0.872131
0.772088,0.868801
0.773191,0.865471
0.774295,0.862141
0.775398,0.858811
0.776501,0.855481
0.777605,0.852151
0.778708,0.848821
0.779811,0.845491
0.780915,0.840496
0.782018,0.837167
0.783122,0.833837
0.784225,0.830507
0.785328,0.825512
0.786432,0.822182
0.787535,0.818852
0.788638,0.815522
0.789742,0.812192
0.790845,0.810527
0.791948,0.808862
0.793052,0.805532
0.794155,0.803867
0.795259,0.800537
0.796362,0.795542
0.797465,0.792213
0.798569,0.788883
0.799672,0.785553
0.800775,0.782223
0.801879,0.778893
0.802982,0.775563
0.804085,0.772233
0.805189,0.768903
0.806292,0.765573
0.807396,0.762243
0.808499,0.758913
0.809602,0.753918
0.810706,0.750588
0.811809,0.745594
0.812912,0.742264
0.814016,0.737269
0.815119,0.733939
0.816222,0.728944
0.817326,0.725614
0.818429,0.723949
0.819533,0.720619
0.820636,0.717289
0.821739,0.713959
0.822843,0.710629
0.823946,0.707299
0.825049,0.703969
0.826153,0.702305
0.827256,0.69731
0.828359,0.692315
0.829463,0.688985
0.830566,0.68732
0.83167,0.68399
0.832773,0.678995
0.833876,0.675665
0.83498,0.672335
0.836083,0.669005
0.837186,0.665675
0.83829,0.662345
0.839393,0.66068
0.840496,0.65735
0.8416,0.652356
0.842703,0.649026
0.843807,0.645696
0.84491,0.645696
0.846013,0.640701
0.847117,0.637371
0.84822,0.634041
0.849323,0.632376
0.850427,0.627381
0.85153,0.624051
0.852633,0.620721
0.853737,0.617391
0.85484,0.612396
0.855943,0.609067
0.857047,0.605737
0.85815,0.604072
0.859254,0.600742
0.860357,0.597412
0.86146,0.594082
0.862564,0.592417
0.863667,0.589087
0.86477,0.585757
0.865874,0.582427
0.866977,0.579097
0.86808,0.575767
0.869184,0.572437
0.870287,0.569107
0.871391,0.565777
0.872494,0.560783
0.873597,0.557453
0.874701,0.555788
0.875804,0.552458
0.876907,0.547463
0.878011,0.544133
0.879114,0.542468
0.880217,0.539138
0.881321,0.535808
0.882424,0.532478
0.883528,0.530813
0.884631,0.525818
0.885734,0.526235
0.886838,0.520823
0.887941,0.517494
0.889044,0.514164
0.890148,0.512499
0.891251,0.509169
0.892354,0.505839
0.893458,0.502509
0.894561,0.500844
0.895665,0.497514
0.896768,0.494184
0.897871,0.490854
0.898975,0.487524
0.900078,0.484194
0.901181,0.480864
0.902285,0.479199
0.903388,0.475869
0.904491,0.47254
0.905595,0.470875
0.906698,0.46921
0.907802,0.464215
0.908905,0.460885
0.910008,0.457555
0.911112,0.457555
0.912215,0.45256
0.913318,0.44923
0.914422,0.447565
0.915525,0.4459
0.916628,0.440905
0.917732,0.437575
0.918835,0.43591
0.919939,0.43258
0.921042,0.42925
0.922145,0.425921
0.923249,0.422591
0.924352,0.419261
0.925455,0.417596
0.926559,0.414266
0.927662,0.410936
0.928765,0.407606
0.929869,0.405941
0.930972,0.402611
0.932076,0.399281
0.933179,0.397616
0.934282,0.394286
0.935386,0.390956
0.936489,0.387626
0.937592,0.385961
0.938696,0.384296
0.939799,0.380967
0.940902,0.377637
0.942006,0.374307
0.943109,0.372642
0.944213,0.369312
0.945316,0.367647
0.946419,0.364317
0.947523,0.360987
0.948626,0.357657
0.949729,0.357657
0.950833,0.354327
0.951936,0.350997
0.953039,0.347667
0.954143,0.346002
0.955246,0.342672
0.95635,0.341007
0.957453,0.337677
0.958556,0.334348
0.95966,0.331018
0.960763,0.329353
0.961866,0.326023
0.96297,0.324358
0.964073,0.322693
0.965176,0.319363
0.96628,0.317698
0.967383,0.314368
0.968487,0.312703
0.96959,0.309373
0.970693,0.306043
0.971797,0.301048
0.9729,0.297718
0.974003,0.294388
0.975107,0.294388
0.97621,0.291059
0.977313,0.287729
0.978417,0.284399
0.97952,0.284399
0.980624,0.281069
0.981727,0.277739
0.98283,0.276074
0.983934,0.274409
0.985037,0.271079
0.98614,0.267749
0.987244,0.266084
0.988347,0.264419
0.98945,0.261089
0.990554,0.257759
0.991657,0.257759
0.992761,0.254429
0.993864,0.251099
0.994967,0.249434
0.996071,0.247769
0.997174,0.24444
0.998277,0.24111
0.999381,0.239445
1.00048,0.23778
1.00159,0.23445
1.00269,0.23112
1.00379,0.23112
1.0049,0.22779
1.006,0.22446
1.0071,0.222795
1.00821,0.22113
1.00931,0.2178
1.01041,0.216135
1.01152,0.21447
1.01262,0.21114
1.01372,0.20781
1.01483,0.206145
1.01593,0.20448
1.01703,0.20115
1.01814,0.199486
1.01924,0.196156
1.02034,0.194491
1.02145,0.191161
1.02255,0.189496
1.02365,0.187831
1.02476,0.184501
1.02586,0.182836
1.02696,0.181171
1.02807,0.179506
1.02917,0.176176
1.03027,0.174511
1.03138,0.172846
1.03248,0.171181
1.03358,0.167851
1.03469,0.164521
1.03579,0.162856
1.0369,0.161191
1.038,0.157861
1.0391,0.156196
1.04021,0.154531
1.04131,0.151202
1.04241,0.147872
1.04352,0.146207
1.04462,0.144542
1.04572,0.141212
1.04683,0.137882
1.04793,0.136217
1.04903,0.134552
1.05014,0.132887
1.05124,0.129557
1.05234,0.127892
1.05345,0.126227
1.05455,0.124562
1.05565,0.121232
1.05676,0.119567
1.05786,0.117902
1.05896,0.114572
1.06007,0.112907
1.06117,0.111242
1.06227,0.107913
1.06338,0.106248
1.06448,0.104583
1.06558,0.102918
1.06669,0.0995877
1.06779,0.0979227
1.06889,0.0962578
1.07,0.0945928
1.0711,0.0912629
1.0722,0.0895979
1.07331,0.087933
1.07441,0.084603
1.07551,0.0829381
1.07662,0.0812731
1.07772,0.0779432
1.07882,0.0746132
1.07993,0.0729483
1.08103,0.0712833
1.08213,0.0696184
1.08324,0.0662884
1.08434,0.0646235
1.08544,0.0629585
1.08655,0.0612935
