0.01	0.01003240937586557
0.01	0.01003240937586557
0.03	0.008011239747735169
0.05	0.008414432680890944
0.07	0.024451927736877155
0.09	0.09666448289247756
0.11	0.0966537121245348
0.13	0.10206170568470449
0.15    0.11403539082736575
0.17	0.1082398993779153
0.19	0.1096243539036354
0.21000000000000002	0.1221997385216326
0.23	0.12024656539072043
0.25	0.19187612936659126
0.27	0.20029793537199772
0.29000000000000004	0.1941897691123975
0.31	0.1750945314230949
0.33	0.15983249233231767
0.35000000000000003	0.15576980545443325
0.37	0.14463787286311292
0.39	0.15167707010750908
0.41000000000000003	0.14581207659472661
0.43	0.12386032941109262
0.45	0.10195426298995947
0.47000000000000003	0.08327348377564103
0.49	0.0660858720948859
0.51	0.052854858625381015
0.53	0.041958069474632514
0.55	0.031779565321921235
0.5700000000000001	0.022708919590714225
0.59	0.014765509125914233
0.61	0.009729671921822409
0.63	0.006340086859534538
0.65	0.004266612937622741
0.67	0.002983694831897764
0.6900000000000001	0.0020835243408087517
0.7100000000000001	0.0013714314579760837
0.73	0.0007926543934559698
0.75	0.0004539608009544269
0.77	0.0002522006270402483
0.79	0.00012049582404443493
0.81	0.
0.8300000000000001	0.
0.85	0.
0.87	0.
0.89	0.
0.91	0.
0.93	0.
0.9500000000000001	0.
0.97	0.
0.99	0.
