0.025	2.3354379477452376e-6
0.07500000000000001	0.000018438521794513713
0.125	0.00003228591496113228
0.17500000000000002	0.00003642813497144565
0.225	0.0000483913127264974
0.275	0.00007372957107288502
0.32500000000000007	0.00006543928611993908
0.37500000000000006	0.0000626727023701529
0.42500000000000004	0.00005684235429341962
0.47500000000000003	0.000036558757545693714
0.525	0.00002177157087432224
0.5750000000000001	0.000010594628582961815
0.6250000000000001	3.9201755439907525e-6
0.675	1.5684731867535381e-6
0.7250000000000001	5.643775836437598e-7
0.775	1.379328743347035e-7
0.8250000000000001	0.
0.8750000000000001	0.
0.925	0.
0.9750000000000001	0.
