0.01	1.2355702276698654e-6
0.03	1.1783324010552949e-6
0.05	1.162522648777629e-6
0.06999999999999999	2.76186075687744e-6
0.09	0.000012586891172146651
0.11	0.000012648278233858624
0.13	0.000013591890172801969
0.15000000000000002	0.000015265742609898403
0.17	0.00001540315346183716
0.19	0.000015522974550414436
0.21000000000000002	0.000017794328030500836
0.23	0.000017838671491822305
0.25	0.000029503312651670814
0.27	0.00003152790167709608
0.29000000000000004	0.0000313148896738312
0.31	0.00002808638615320535
0.33	0.000025346049110413274
0.35000000000000003	0.0000253829355054304
0.37	0.000023792201055384986
0.39	0.000026224684497420745
0.41000000000000003	0.00002607159541640657
0.43	0.000022517157347367027
0.45	0.000018757176979648788
0.47000000000000003	0.00001558272469203622
0.49	0.000012692424191182488
0.51	0.000010242979309345073
0.53	8.195199928955432e-6
0.55	6.332892041031356e-6
0.5700000000000001	4.5218472713542695e-6
0.59	3.0049644445996953e-6
0.61	1.9663654354573516e-6
0.63	1.2983900102456183e-6
0.65	8.782127588342738e-7
0.67	6.317883864726047e-7
0.6900000000000001	4.522929197414521e-7
0.7100000000000001	3.0954258288381874e-7
0.73	1.8048976849314131e-7
0.75	9.901305584042858e-8
0.77	5.276842351008036e-8
0.79	2.5487862004608698e-8
0.81	0.
0.8300000000000001	0.
0.85	0.
0.87	0.
0.89	0.
0.91	0.
0.93	0.
0.9500000000000001	0.
0.97	0.
0.99	0.
