0.0 	0.008976425974503977
0.025	0.008976425974503977
0.07500000000000001	0.05528826712324928
0.125	0.08870336581173499
0.17500000000000002	0.09314833420725653
0.225	0.11521542309354504
0.275	0.1668841529305284
0.32500000000000007	0.13335800904524217
0.37500000000000006	0.1195566023956571
0.42500000000000004	0.10513615684377582
0.47500000000000003	0.0635735124631509
0.525	0.035524172938751764
0.5750000000000001	0.01612560913124816
0.6250000000000001	0.005516565908896521
0.675	0.0020978493742252633
0.7250000000000001	0.0007385318922715257
0.775	0.00015408571931869994
0.8250000000000001	0.
0.8750000000000001	0.
0.925	0.
0.9750000000000001	0.
