0.025	0.008655839332557407
0.07500000000000001	0.06362679632799245
0.125	0.10406650441403459
0.17500000000000002	0.11000357237789538
0.225	0.1372745164218206
0.275	0.19697135941669203
0.32500000000000007	0.16502182569946083
0.37500000000000006	0.14950338507701885
0.42500000000000004	0.12852168557246987
0.47500000000000003	0.0784928411671969
0.525	0.04446431970955571
0.5750000000000001	0.02061538980484797
0.6250000000000001	0.0072786714958645625
0.675	0.0027827970464840745
0.7250000000000001	0.0009581042325410487
0.775	0.00022433493094054627
0.8250000000000001	0.
0.8750000000000001	0.
0.925	0.
0.9750000000000001	0.
