0.00	0.009363582084141198
0.01	0.009363582084141198
0.03	0.008670988903431005
0.05	0.008311398811329012
0.07	0.019194763273448566
0.09	0.08508154702822956
0.11	0.08319621911413175
0.13	0.08703999132969881
0.15	0.09521992230828966
0.17	0.0936240658313433
0.19	0.09198375849884997
0.21	0.10283955401087001
0.23	0.10059154726068645
0.25	0.16239116960139208
0.27	0.16945177941491468
0.29	0.16440800831730223
0.31	0.14409389030536654
0.33	0.12711285061704625
0.35000000000000003	0.12447950172888747
0.37	0.11413278588211657
0.39	0.12309622066996251
0.41000000000000003	0.11978311055753321
0.43	0.10128990274237837
0.45	0.08263653914994475
0.47000000000000003	0.06725491736304805
0.49	0.05368115150327703
0.51	0.04246366961475702
0.53	0.03331033914977236
0.55	0.025244175162328446
0.5700000000000001	0.017681660954598465
0.59	0.01152922988783953
0.61	0.007404266899917913
0.63	0.004799327719135686
0.65	0.003187355270404012
0.67	0.0022519232220071747
0.6900000000000001	0.0015836032342755935
0.7100000000000001	0.0010648363895108784
0.73	0.0006101548684684918
0.75	0.00032899707667482007
0.77	0.00017237364595968274
0.79	0.00008186730769859578
0.81	0.
0.8300000000000001	0.
0.85	0.
0.87	0.
0.89	0.
0.91	0.
0.93	0.
0.9500000000000001	0.
0.97	0.
0.99	0.
