    0.10000E-03    0.50125E+03
    0.10202E-03    0.51097E+03
    0.10408E-03    0.52086E+03
    0.10618E-03    0.53096E+03
    0.10833E-03    0.54124E+03
    0.11052E-03    0.55173E+03
    0.11275E-03    0.56242E+03
    0.11503E-03    0.57331E+03
    0.11735E-03    0.58442E+03
    0.11972E-03    0.59574E+03
    0.12214E-03    0.60727E+03
    0.12461E-03    0.61904E+03
    0.12712E-03    0.63103E+03
    0.12969E-03    0.64325E+03
    0.13231E-03    0.65571E+03
    0.13499E-03    0.66840E+03
    0.13771E-03    0.68135E+03
    0.14049E-03    0.69454E+03
    0.14333E-03    0.70799E+03
    0.14623E-03    0.72170E+03
    0.14918E-03    0.73567E+03
    0.15220E-03    0.74992E+03
    0.15527E-03    0.76444E+03
    0.15841E-03    0.77923E+03
    0.16161E-03    0.79432E+03
    0.16487E-03    0.80969E+03
    0.16820E-03    0.82537E+03
    0.17160E-03    0.84134E+03
    0.17507E-03    0.85762E+03
    0.17860E-03    0.87422E+03
    0.18221E-03    0.89114E+03
    0.18589E-03    0.90838E+03
    0.18965E-03    0.92596E+03
    0.19348E-03    0.94387E+03
    0.19739E-03    0.96213E+03
    0.20138E-03    0.98074E+03
    0.20544E-03    0.99971E+03
    0.20959E-03    0.10190E+04
    0.21383E-03    0.10387E+04
    0.21815E-03    0.10588E+04
    0.22255E-03    0.10793E+04
    0.22705E-03    0.11002E+04
    0.23164E-03    0.11214E+04
    0.23632E-03    0.11431E+04
    0.24109E-03    0.11652E+04
    0.24596E-03    0.11877E+04
    0.25093E-03    0.12107E+04
    0.25600E-03    0.12340E+04
    0.26117E-03    0.12579E+04
    0.26645E-03    0.12822E+04
    0.27183E-03    0.13069E+04
    0.27732E-03    0.13322E+04
    0.28292E-03    0.13579E+04
    0.28864E-03    0.13841E+04
    0.29447E-03    0.14108E+04
    0.30042E-03    0.14380E+04
    0.30649E-03    0.14658E+04
    0.31268E-03    0.14940E+04
    0.31899E-03    0.15228E+04
    0.32544E-03    0.15522E+04
    0.33201E-03    0.15821E+04
    0.33872E-03    0.16126E+04
    0.34556E-03    0.16437E+04
    0.35254E-03    0.16753E+04
    0.35966E-03    0.17076E+04
    0.36693E-03    0.17405E+04
    0.37434E-03    0.17740E+04
    0.38190E-03    0.18081E+04
    0.38962E-03    0.18429E+04
    0.39749E-03    0.18783E+04
    0.40552E-03    0.19144E+04
    0.41371E-03    0.19512E+04
    0.42207E-03    0.19887E+04
    0.43060E-03    0.20269E+04
    0.43929E-03    0.20658E+04
    0.44817E-03    0.21055E+04
    0.45722E-03    0.21459E+04
    0.46646E-03    0.21870E+04
    0.47588E-03    0.22290E+04
    0.48550E-03    0.22717E+04
    0.49530E-03    0.23152E+04
    0.50531E-03    0.23595E+04
    0.51552E-03    0.24047E+04
    0.52593E-03    0.24507E+04
    0.53656E-03    0.24975E+04
    0.54739E-03    0.25453E+04
    0.55845E-03    0.25939E+04
    0.56973E-03    0.26434E+04
    0.58124E-03    0.26938E+04
    0.59299E-03    0.27452E+04
    0.60496E-03    0.27975E+04
    0.61719E-03    0.28508E+04
    0.62965E-03    0.29051E+04
    0.64237E-03    0.29604E+04
    0.65535E-03    0.30167E+04
    0.66859E-03    0.30740E+04
    0.68210E-03    0.31324E+04
    0.69588E-03    0.31918E+04
    0.70993E-03    0.32523E+04
    0.72427E-03    0.33140E+04
    0.73891E-03    0.33767E+04
    0.75383E-03    0.34406E+04
    0.76906E-03    0.35057E+04
    0.78460E-03    0.35719E+04
    0.80045E-03    0.36393E+04
    0.81662E-03    0.37079E+04
