    0.10000E-03    0.56947E+03
    0.10202E-03    0.58051E+03
    0.10408E-03    0.59175E+03
    0.10618E-03    0.60322E+03
    0.10833E-03    0.61490E+03
    0.11052E-03    0.62682E+03
    0.11275E-03    0.63896E+03
    0.11503E-03    0.65133E+03
    0.11735E-03    0.66395E+03
    0.11972E-03    0.67681E+03
    0.12214E-03    0.68992E+03
    0.12461E-03    0.70328E+03
    0.12712E-03    0.71690E+03
    0.12969E-03    0.73079E+03
    0.13231E-03    0.74494E+03
    0.13499E-03    0.75937E+03
    0.13771E-03    0.77407E+03
    0.14049E-03    0.78906E+03
    0.14333E-03    0.80434E+03
    0.14623E-03    0.81991E+03
    0.14918E-03    0.83579E+03
    0.15220E-03    0.85197E+03
    0.15527E-03    0.86846E+03
    0.15841E-03    0.88527E+03
    0.16161E-03    0.90241E+03
    0.16487E-03    0.91988E+03
    0.16820E-03    0.93768E+03
    0.17160E-03    0.95583E+03
    0.17507E-03    0.97432E+03
    0.17860E-03    0.99318E+03
    0.18221E-03    0.10124E+04
    0.18589E-03    0.10320E+04
    0.18965E-03    0.10519E+04
    0.19348E-03    0.10723E+04
    0.19739E-03    0.10930E+04
    0.20138E-03    0.11142E+04
    0.20544E-03    0.11357E+04
    0.20959E-03    0.11577E+04
    0.21383E-03    0.11801E+04
    0.21815E-03    0.12029E+04
    0.22255E-03    0.12261E+04
    0.22705E-03    0.12498E+04
    0.23164E-03    0.12740E+04
    0.23632E-03    0.12986E+04
    0.24109E-03    0.13237E+04
    0.24596E-03    0.13493E+04
    0.25093E-03    0.13754E+04
    0.25600E-03    0.14019E+04
    0.26117E-03    0.14290E+04
    0.26645E-03    0.14566E+04
    0.27183E-03    0.14847E+04
    0.27732E-03    0.15134E+04
    0.28292E-03    0.15426E+04
    0.28864E-03    0.15723E+04
    0.29447E-03    0.16027E+04
    0.30042E-03    0.16336E+04
    0.30649E-03    0.16651E+04
    0.31268E-03    0.16972E+04
    0.31899E-03    0.17299E+04
    0.32544E-03    0.17633E+04
    0.33201E-03    0.17973E+04
    0.33872E-03    0.18319E+04
    0.34556E-03    0.18672E+04
    0.35254E-03    0.19031E+04
    0.35966E-03    0.19398E+04
    0.36693E-03    0.19771E+04
