    0.10000E-03    0.40993E+03
    0.10202E-03    0.41787E+03
    0.10408E-03    0.42597E+03
    0.10618E-03    0.43422E+03
    0.10833E-03    0.44264E+03
    0.11052E-03    0.45121E+03
    0.11275E-03    0.45995E+03
    0.11503E-03    0.46887E+03
    0.11735E-03    0.47795E+03
    0.11972E-03    0.48721E+03
    0.12214E-03    0.49664E+03
    0.12461E-03    0.50627E+03
    0.12712E-03    0.51607E+03
    0.12969E-03    0.52607E+03
    0.13231E-03    0.53626E+03
    0.13499E-03    0.54664E+03
    0.13771E-03    0.55723E+03
    0.14049E-03    0.56802E+03
    0.14333E-03    0.57902E+03
    0.14623E-03    0.59024E+03
    0.14918E-03    0.60167E+03
    0.15220E-03    0.61332E+03
    0.15527E-03    0.62519E+03
    0.15841E-03    0.63730E+03
    0.16161E-03    0.64964E+03
    0.16487E-03    0.66221E+03
    0.16820E-03    0.67503E+03
    0.17160E-03    0.68810E+03
    0.17507E-03    0.70142E+03
    0.17860E-03    0.71500E+03
    0.18221E-03    0.72883E+03
    0.18589E-03    0.74294E+03
    0.18965E-03    0.75732E+03
    0.19348E-03    0.77197E+03
    0.19739E-03    0.78691E+03
    0.20138E-03    0.80213E+03
    0.20544E-03    0.81765E+03
    0.20959E-03    0.83347E+03
    0.21383E-03    0.84959E+03
    0.21815E-03    0.86602E+03
    0.22255E-03    0.88277E+03
    0.22705E-03    0.89984E+03
    0.23164E-03    0.91724E+03
    0.23632E-03    0.93497E+03
    0.24109E-03    0.95305E+03
    0.24596E-03    0.97147E+03
    0.25093E-03    0.99025E+03
    0.25600E-03    0.10094E+04
    0.26117E-03    0.10289E+04
    0.26645E-03    0.10488E+04
    0.27183E-03    0.10690E+04
    0.27732E-03    0.10897E+04
    0.28292E-03    0.11107E+04
    0.28864E-03    0.11322E+04
    0.29447E-03    0.11540E+04
    0.30042E-03    0.11763E+04
    0.30649E-03    0.11990E+04
    0.31268E-03    0.12221E+04
    0.31899E-03    0.12457E+04
    0.32544E-03    0.12698E+04
    0.33201E-03    0.12942E+04
    0.33872E-03    0.13192E+04
    0.34556E-03    0.13446E+04
    0.35254E-03    0.13706E+04
    0.35966E-03    0.13970E+04
    0.36693E-03    0.14239E+04
    0.37434E-03    0.14513E+04
    0.38190E-03    0.14793E+04
    0.38962E-03    0.15077E+04
    0.39749E-03    0.15367E+04
    0.40552E-03    0.15663E+04
    0.41371E-03    0.15964E+04
    0.42207E-03    0.16272E+04
    0.43060E-03    0.16584E+04
    0.43929E-03    0.16903E+04
    0.44817E-03    0.17228E+04
    0.45722E-03    0.17559E+04
    0.46646E-03    0.17896E+04
    0.47588E-03    0.18239E+04
    0.48550E-03    0.18589E+04
    0.49530E-03    0.18946E+04
    0.50531E-03    0.19309E+04
    0.51552E-03    0.19679E+04
    0.52593E-03    0.20056E+04
    0.53656E-03    0.20440E+04
    0.54739E-03    0.20831E+04
    0.55845E-03    0.21230E+04
    0.56973E-03    0.21636E+04
    0.58124E-03    0.22049E+04
    0.59299E-03    0.22471E+04
    0.60496E-03    0.22900E+04
    0.61719E-03    0.23337E+04
    0.62965E-03    0.23782E+04
    0.64237E-03    0.24235E+04
    0.65535E-03    0.24697E+04
    0.66859E-03    0.25167E+04
    0.68210E-03    0.25646E+04
    0.69588E-03    0.26134E+04
    0.70993E-03    0.26630E+04
    0.72427E-03    0.27136E+04
    0.73891E-03    0.27651E+04
    0.75383E-03    0.28176E+04
    0.76906E-03    0.28710E+04
