    0.10000E-03    0.46630E+03
    0.10202E-03    0.47534E+03
    0.10408E-03    0.48455E+03
    0.10618E-03    0.49393E+03
    0.10833E-03    0.50350E+03
    0.11052E-03    0.51326E+03
    0.11275E-03    0.52320E+03
    0.11503E-03    0.53333E+03
    0.11735E-03    0.54367E+03
    0.11972E-03    0.55420E+03
    0.12214E-03    0.56493E+03
    0.12461E-03    0.57588E+03
    0.12712E-03    0.58703E+03
    0.12969E-03    0.59840E+03
    0.13231E-03    0.60999E+03
    0.13499E-03    0.62180E+03
    0.13771E-03    0.63384E+03
    0.14049E-03    0.64612E+03
    0.14333E-03    0.65863E+03
    0.14623E-03    0.67138E+03
    0.14918E-03    0.68438E+03
    0.15220E-03    0.69764E+03
    0.15527E-03    0.71114E+03
    0.15841E-03    0.72491E+03
    0.16161E-03    0.73894E+03
    0.16487E-03    0.75325E+03
    0.16820E-03    0.76783E+03
    0.17160E-03    0.78269E+03
    0.17507E-03    0.79784E+03
    0.17860E-03    0.81328E+03
    0.18221E-03    0.82902E+03
    0.18589E-03    0.84506E+03
    0.18965E-03    0.86141E+03
    0.19348E-03    0.87808E+03
    0.19739E-03    0.89507E+03
    0.20138E-03    0.91238E+03
    0.20544E-03    0.93003E+03
    0.20959E-03    0.94802E+03
    0.21383E-03    0.96635E+03
    0.21815E-03    0.98504E+03
    0.22255E-03    0.10041E+04
    0.22705E-03    0.10235E+04
    0.23164E-03    0.10433E+04
    0.23632E-03    0.10635E+04
    0.24109E-03    0.10840E+04
    0.24596E-03    0.11050E+04
    0.25093E-03    0.11263E+04
    0.25600E-03    0.11481E+04
    0.26117E-03    0.11702E+04
    0.26645E-03    0.11929E+04
    0.27183E-03    0.12159E+04
    0.27732E-03    0.12394E+04
    0.28292E-03    0.12633E+04
    0.28864E-03    0.12877E+04
    0.29447E-03    0.13125E+04
    0.30042E-03    0.13379E+04
    0.30649E-03    0.13637E+04
    0.31268E-03    0.13900E+04
    0.31899E-03    0.14168E+04
    0.32544E-03    0.14441E+04
    0.33201E-03    0.14720E+04
    0.33872E-03    0.15003E+04
    0.34556E-03    0.15292E+04
    0.35254E-03    0.15587E+04
    0.35966E-03    0.15887E+04
    0.36693E-03    0.16193E+04
    0.37434E-03    0.16505E+04
    0.38190E-03    0.16823E+04
    0.38962E-03    0.17146E+04
    0.39749E-03    0.17476E+04
    0.40552E-03    0.17812E+04
    0.41371E-03    0.18155E+04
    0.42207E-03    0.18504E+04
    0.43060E-03    0.18859E+04
    0.43929E-03    0.19221E+04
    0.44817E-03    0.19590E+04
    0.45722E-03    0.19966E+04
    0.46646E-03    0.20349E+04
    0.47588E-03    0.20740E+04
    0.48550E-03    0.21137E+04
    0.49530E-03    0.21542E+04
    0.50531E-03    0.21955E+04
    0.51552E-03    0.22376E+04
    0.52593E-03    0.22804E+04
    0.53656E-03    0.23240E+04
    0.54739E-03    0.23684E+04
    0.55845E-03    0.24137E+04
    0.56973E-03    0.24598E+04
    0.58124E-03    0.25068E+04
    0.59299E-03    0.25546E+04
    0.60496E-03    0.26034E+04
    0.61719E-03    0.26530E+04
    0.62965E-03    0.27035E+04
    0.64237E-03    0.27550E+04
    0.65535E-03    0.28074E+04
    0.66859E-03    0.28608E+04
    0.68210E-03    0.29152E+04
    0.69588E-03    0.29705E+04
    0.70993E-03    0.30269E+04
    0.72427E-03    0.30843E+04
    0.73891E-03    0.31428E+04
    0.75383E-03    0.32023E+04
    0.76906E-03    0.32629E+04
    0.78460E-03    0.33246E+04
    0.80045E-03    0.33874E+04
    0.81662E-03    0.34513E+04
    0.83311E-03    0.35164E+04
    0.84994E-03    0.35827E+04
    0.86711E-03    0.36502E+04
    0.88463E-03    0.37188E+04
    0.90250E-03    0.37887E+04
    0.92073E-03    0.38598E+04
    0.93933E-03    0.39322E+04
    0.95831E-03    0.40059E+04
    0.97767E-03    0.40809E+04
    0.99742E-03    0.41572E+04
    0.10176E-02    0.42348E+04
    0.10381E-02    0.43138E+04
    0.10591E-02    0.43942E+04
    0.10805E-02    0.44760E+04
    0.11023E-02    0.45592E+04
    0.11246E-02    0.46438E+04
    0.11473E-02    0.47299E+04
    0.11705E-02    0.48174E+04
    0.11941E-02    0.49065E+04
    0.12182E-02    0.49971E+04
    0.12429E-02    0.50892E+04
    0.12680E-02    0.51829E+04
    0.12936E-02    0.52782E+04
    0.13197E-02    0.53750E+04
    0.13464E-02    0.54735E+04
    0.13736E-02    0.55736E+04
    0.14013E-02    0.56754E+04
    0.14296E-02    0.57789E+04
    0.14585E-02    0.58840E+04
    0.14880E-02    0.59909E+04
