    0.10000E-03    0.43796E+03
    0.10202E-03    0.44644E+03
    0.10408E-03    0.45509E+03
    0.10618E-03    0.46391E+03
    0.10833E-03    0.47290E+03
    0.11052E-03    0.48206E+03
    0.11275E-03    0.49140E+03
    0.11503E-03    0.50092E+03
    0.11735E-03    0.51062E+03
    0.11972E-03    0.52051E+03
    0.12214E-03    0.53060E+03
    0.12461E-03    0.54087E+03
    0.12712E-03    0.55135E+03
    0.12969E-03    0.56203E+03
    0.13231E-03    0.57291E+03
    0.13499E-03    0.58401E+03
    0.13771E-03    0.59532E+03
    0.14049E-03    0.60685E+03
    0.14333E-03    0.61860E+03
    0.14623E-03    0.63058E+03
    0.14918E-03    0.64279E+03
    0.15220E-03    0.65524E+03
    0.15527E-03    0.66792E+03
    0.15841E-03    0.68086E+03
    0.16161E-03    0.69404E+03
    0.16487E-03    0.70747E+03
    0.16820E-03    0.72117E+03
    0.17160E-03    0.73513E+03
    0.17507E-03    0.74936E+03
    0.17860E-03    0.76386E+03
    0.18221E-03    0.77864E+03
    0.18589E-03    0.79371E+03
    0.18965E-03    0.80907E+03
    0.19348E-03    0.82473E+03
    0.19739E-03    0.84068E+03
    0.20138E-03    0.85695E+03
    0.20544E-03    0.87353E+03
    0.20959E-03    0.89042E+03
    0.21383E-03    0.90764E+03
    0.21815E-03    0.92520E+03
    0.22255E-03    0.94309E+03
    0.22705E-03    0.96133E+03
    0.23164E-03    0.97991E+03
    0.23632E-03    0.99886E+03
    0.24109E-03    0.10182E+04
    0.24596E-03    0.10378E+04
    0.25093E-03    0.10579E+04
    0.25600E-03    0.10783E+04
    0.26117E-03    0.10992E+04
    0.26645E-03    0.11204E+04
    0.27183E-03    0.11421E+04
    0.27732E-03    0.11641E+04
    0.28292E-03    0.11866E+04
    0.28864E-03    0.12095E+04
    0.29447E-03    0.12328E+04
    0.30042E-03    0.12566E+04
    0.30649E-03    0.12809E+04
    0.31268E-03    0.13056E+04
    0.31899E-03    0.13308E+04
    0.32544E-03    0.13565E+04
    0.33201E-03    0.13826E+04
    0.33872E-03    0.14093E+04
    0.34556E-03    0.14364E+04
    0.35254E-03    0.14641E+04
    0.35966E-03    0.14923E+04
    0.36693E-03    0.15211E+04
    0.37434E-03    0.15504E+04
    0.38190E-03    0.15802E+04
    0.38962E-03    0.16106E+04
    0.39749E-03    0.16416E+04
    0.40552E-03    0.16732E+04
    0.41371E-03    0.17054E+04
    0.42207E-03    0.17382E+04
    0.43060E-03    0.17716E+04
    0.43929E-03    0.18056E+04
    0.44817E-03    0.18403E+04
    0.45722E-03    0.18756E+04
    0.46646E-03    0.19116E+04
    0.47588E-03    0.19483E+04
    0.48550E-03    0.19857E+04
    0.49530E-03    0.20238E+04
    0.50531E-03    0.20625E+04
    0.51552E-03    0.21020E+04
    0.52593E-03    0.21423E+04
    0.53656E-03    0.21833E+04
    0.54739E-03    0.22251E+04
    0.55845E-03    0.22676E+04
    0.56973E-03    0.23110E+04
    0.58124E-03    0.23551E+04
    0.59299E-03    0.24001E+04
    0.60496E-03    0.24459E+04
    0.61719E-03    0.24926E+04
    0.62965E-03    0.25401E+04
    0.64237E-03    0.25885E+04
    0.65535E-03    0.26378E+04
    0.66859E-03    0.26880E+04
    0.68210E-03    0.27391E+04
    0.69588E-03    0.27911E+04
    0.70993E-03    0.28442E+04
    0.72427E-03    0.28981E+04
    0.73891E-03    0.29531E+04
    0.75383E-03    0.30091E+04
    0.76906E-03    0.30661E+04
    0.78460E-03    0.31241E+04
    0.80045E-03    0.31832E+04
    0.81662E-03    0.32433E+04
    0.83311E-03    0.33046E+04
    0.84994E-03    0.33669E+04
    0.86711E-03    0.34304E+04
    0.88463E-03    0.34950E+04
    0.90250E-03    0.35607E+04
    0.92073E-03    0.36277E+04
    0.93933E-03    0.36958E+04
    0.95831E-03    0.37651E+04
    0.97767E-03    0.38357E+04
    0.99742E-03    0.39075E+04
    0.10176E-02    0.39805E+04
    0.10381E-02    0.40549E+04
    0.10591E-02    0.41306E+04
    0.10805E-02    0.42076E+04
    0.11023E-02    0.42859E+04
    0.11246E-02    0.43656E+04
    0.11473E-02    0.44466E+04
    0.11705E-02    0.45291E+04
